,influent
3356,246.06480000649998
3357,261.17039166800083
3358,247.21998833550023
3359,281.58976166870025
3360,256.9136100118017
3361,313.50413333279965
3362,304.6709950036001
3363,308.0488616641001
3364,296.3536883385008
3365,292.4649725033007
3366,297.2407883357007
3367,313.46020166490047
3368,294.58780166290086
3369,280.9968566575017
3370,287.93343166120104
3371,280.02475831960123
3372,297.29167333010093
3373,289.2945433377017
3374,311.74969167450035
3375,317.1195016677008
3376,276.8826149970986
3377,302.01666436027733
3378,303.10648000030034
3379,310.34195254774943
3380,305.30559934220923
3381,302.3893016663997
3382,310.9091116625999
3383,267.55390001890174
3384,240.1973766691022
3385,238.83662998470126
3386,293.8073266821
3387,245.31831334059956
3388,271.6778200023001
3389,303.1571583390003
3390,306.51080167030057
3391,298.6668283401986
3392,277.51462333619844
3393,335.56153413827735
3394,336.9464849497713
3395,320.3882525927961
3396,286.3578832644024
3397,284.57677667940106
3398,291.9458729457016
3399,301.6047564920008
3400,285.5409912047006
3401,293.9506046731986
3402,250.32290333700055
3403,241.78092403019997
3404,259.91468167590085
3405,279.31334167700084
3406,288.75252500469986
3407,280.49028166350087
3408,294.3291087078018
3409,249.10281666359973
3410,274.38700967190084
3411,313.3560327801651
3412,244.19266500290013
3413,276.74087434500103
3414,243.95943166650122
3415,266.5393683354008
3416,273.16454833700044
3417,266.4260900402016
3418,279.4632400125013
3419,244.83436333120056
3420,289.403684995799
3421,302.24812499930147
3422,324.37587666350015
3423,315.5576166725014
3424,301.40546654505897
3425,271.87157832989953
3426,260.3300716684995
3427,255.65807834480006
3428,283.06926501260085
3429,246.05629833960032
3430,255.03814000190167
3431,262.9204349933019
3432,247.16411000250196
3433,243.49487999899966
3434,229.98730333890057
3435,222.08986000510052
3436,255.3310100070008
3437,336.68016001100165
3438,278.0308616630007
3439,293.0479420806006
3440,281.3157766604995
3441,302.28198666140054
3442,295.3705446868013
3443,263.14727000699986
3444,407.8580033394013
3445,339.6067333347999
3446,353.05369333630074
3447,382.7205066621012
3448,263.85645665000044
3449,412.2344699892995
3450,455.42447499240086
3451,397.0383049953019
3452,458.20448999180127
3453,328.4737150101993
3454,283.3172783295992
3455,296.64114165809775
3456,350.63960333929975
3457,416.9549766597004
3458,421.3038149971002
3459,407.4978516552002
3460,349.89494999869964
3461,279.8283233308001
3462,293.6929816675992
3463,297.7047600008019
3464,268.6978516698017
3465,271.77270833499966
3466,333.70775500619953
3467,304.3074958501995
3468,340.0783033336003
3469,298.5214633395016
3470,284.55205834709886
3471,357.08222668260146
3472,363.9024033517015
3473,299.7115200052993
3474,302.9863466593002
3475,299.3938499942012
3476,299.16957499900025
3477,300.30643001190083
3478,261.5115716539004
3479,236.32040332210207
3480,241.9076216680012
3481,250.45390499530157
3482,253.8963266676016
3483,262.8451583319009
3484,219.35425666769999
3485,217.47815168319948
3486,274.2435066551984
3487,268.8635466721988
3488,255.80986332300228
3489,256.4774950075003
3490,239.4632549936001
3491,272.5559033232995
3492,217.83946500400128
3493,255.8564881655108
3494,219.05412997730173
3495,249.46875166369946
3496,317.2413983341984
3497,235.01758998949936
3498,347.2423933365
3499,376.4883233488004
3500,264.0237183307001
3501,257.70507834109975
3502,264.20969667569983
3503,334.4200383346008
3504,282.15987334169944
3505,448.83443667429975
3506,280.54480832879983
3507,287.2232866669991
3508,278.4661166643992
3509,299.11728250490114
3510,319.93060166690117
3511,287.19351583710136
3512,311.9825016761018
3513,351.77072167970175
3514,294.81588668199925
3515,350.67897166680194
3516,351.97675333140165
3517,352.8087533324021
3518,310.5261366694996
3519,295.56633500259954
3520,281.7114966602984
3521,295.29724666630017
3522,298.12770666660043
3523,289.4808383416013
3524,290.6540200070004
3525,300.86777833480033
3526,282.66934833459896
3527,279.1874460208001
3528,289.1629116674999
3529,306.13693665589796
3530,234.28033499469976
3531,246.74678833510035
3532,237.67165332549862
3533,264.60044666150225
3534,308.3771966764025
3535,304.7449786773237
3536,268.4762950034012
3537,245.0788833406006
3538,266.07284501560065
3539,318.8524716655998
3540,310.54368166580036
3541,249.35596667560006
3542,401.69681167320044
3543,253.7434466509994
3544,237.35145667209832
3545,230.4360183224
3546,284.3360950068
3547,375.84735498549924
3548,272.86841166709945
3549,268.8146466517987
3550,221.96110665730106
3551,236.2439400048008
3552,226.71686166010016
3553,251.60840998699982
3554,241.77236166019915
3555,283.94533666339953
3556,235.04118333700072
3557,282.4861516712999
3558,281.1900383229994
3559,240.33229166620094
3560,244.12761999450024
3561,258.30040999860114
3562,283.58764166579914
3563,253.63353832560267
3564,262.1640483263989
3565,300.8514850076008
3566,269.21757333609906
3567,247.682828340901
3568,261.09065167020026
3569,259.2654016688007
3570,288.86386237420066
3571,280.2574316656995
3572,271.7887633345004
3573,283.2097916685003
3574,288.0748649906012
3575,260.8013399893989
3576,298.33975000220187
3577,292.3208350049987
3578,295.5976500078997
3579,291.8733666677006
3580,309.7325133302012
3581,321.63403000120115
3582,301.2324025091007
3583,321.71421583580127
3584,311.5784516781005
3585,303.34624334450115
3586,352.74279333290133
3587,309.298128341299
3588,271.50270000339987
3589,269.5165416549004
3590,277.8593583369002
3591,290.45878499620017
3592,271.71537666719945
3593,300.0179699932005
3594,289.28026667160003
3595,247.25364500309942
3596,296.5482866563012
3597,288.3558416697009
3598,258.88247668650007
3599,260.5349800084988
3600,244.70910000130058
3601,266.8216049959001
3602,270.7925683444013
3603,271.30414600840004
3604,287.56327833269984
3605,306.6092283396994
3606,287.0011266638011
3607,277.2300583362986
3608,281.5718483274008
3609,337.00612333809767
3610,289.17530665939915
3611,282.30995833469996
3612,418.58414832879976
3613,456.67852832810115
3614,458.62032834199937
3615,397.9950899969992
3616,258.2944249905009
3617,285.6604716610004
3618,337.8356516638007
3619,399.3970066651013
3620,500.7776699881989
3621,270.6134766665996
3622,291.0489933361
3623,287.79520834020144
3624,285.3254491570015
3625,299.05395332580076
3626,300.49180332440085
3627,290.57108083140093
3628,297.84817666460066
3629,298.729870003901
3630,302.1890608400017
3631,298.9686333471008
3632,297.91144667090026
3633,318.3411616604003
3634,269.26565334280116
3635,253.53797501550054
3636,261.5361766842018
3637,223.46561001169957
3638,271.98260165010026
3639,283.6497033348997
3640,349.33689500589946
3641,280.8456733418987
3642,275.7054566565994
3643,266.6184266604009
3644,266.52315667290014
3645,220.88562833090026
3646,234.81511999180086
3647,258.3363950073007
3648,279.29341499659955
3649,252.68649501109937
3650,233.5848833322999
3651,231.9305283614005
3652,226.83621333700057
3653,275.5578916770988
3654,316.73612000999924
3655,267.8795550061975
3656,242.63286166349977
3657,267.6477016580996
3658,273.80896500679927
3659,248.1143900106001
3660,271.963364997902
3661,270.0210683277015
3662,264.349341666201
3663,292.02918666429986
3664,329.9930299981991
3665,230.1778483318002
3666,230.7309849865009
3667,264.1293766796006
3668,236.8653116601987
3669,222.68296664760058
3670,245.96044834279897
3671,228.41958332719912
3672,292.08843833989937
3673,238.7518216657983
3674,237.89319666249915
3675,221.5481166521006
3676,232.00917166310168
3677,243.41237667509884
3678,280.7815200123002
3679,310.51261666189976
3680,235.39998832929953
3681,280.9101299939013
3682,285.89212332940065
3683,275.6924550103988
3684,264.86870164950284
3685,277.76300833359943
3686,276.2500666563996
3687,258.4740799893024
3688,288.1347533301006
3689,346.47240500760046
3690,234.52531332889944
3691,232.24776333349882
3692,229.39256833949938
3693,237.1965633408006
3694,250.6740983399996
3695,272.5383546774001
3696,250.30901500640013
3697,298.99965369249935
3698,257.09567333380016
3699,252.25072334199976
3700,297.5544716714008
3701,287.47264500739914
3702,307.2620666682005
3703,292.7556516655024
3704,284.30348666730106
3705,241.23217999870087
3706,239.0242583284012
3707,231.1935733408011
3708,246.80687665670058
3709,225.50810665359995
3710,246.58479833340007
3711,231.21333834290144
3712,272.81487333570027
3713,294.78414166509987
3714,277.0575446750004
3715,236.44442333109987
3716,274.612873340901
3717,280.034846671
3718,238.02771999199956
3719,242.2102183308
3720,243.29009166879925
3721,239.0146600150986
3722,228.29199332580015
3723,243.7517766658992
3724,270.7125603735
3725,241.09164000000104
3726,294.0018516599982
3727,265.99026500460104
3728,249.17478666380083
3729,273.00482036840066
3730,295.5500952600011
3731,257.68869500409875
3732,279.12953666019973
3733,281.48248073209925
3734,233.94234167720202
3735,263.1242583274994
3736,240.0059466755013
3737,253.12288166469924
3738,293.3430933355984
3739,242.71170500459974
3740,246.83048665240042
3741,271.621731672301
3742,277.98975834260114
3743,267.9958350090003
3744,271.75218036870024
3745,267.2247933224
3746,270.6074500096001
3747,239.76748166379846
3748,259.8780900136008
3749,264.4137083333982
3750,219.95693001179907
3751,229.27068999990078
3752,261.93387666200147
3753,245.23514332930043
3754,262.06916500369886
3755,253.35007000320084
3756,253.8723266816979
3757,225.80041834140013
3758,237.58946333119965
3759,251.956188317799
3760,253.98670499110165
3761,264.46597166729975
3762,321.4387899876008
3763,445.0858899904009
3764,335.8992616607995
3765,481.7463166695997
3766,409.4051583430002
3767,324.0069933328997
3768,320.7212566628994
3769,310.9546149972004
3770,270.75891000030066
3771,240.19087499870128
3772,349.5143549936005
3773,408.7653383189041
3774,267.8692483398992
3775,274.8717666676995
3776,263.17009334330146
3777,268.7059016705997
3778,255.70920998920099
3779,224.601301662099
3780,227.3080049934015
3781,402.6047300015
3782,460.2958233275014
3783,392.3437783383013
3784,253.05082166030186
3785,225.26788666640255
3786,231.27599165380127
3787,225.42298999730073
3788,287.84629832289886
3789,310.67922833890105
3790,294.2123983424005
3791,294.67093833040144
3792,299.0744899967008
3793,278.3172516623993
3794,281.43299999469934
3795,286.6782108304003
3796,287.75707832770047
3797,296.9493766565006
3798,302.5856699975006
3799,296.27327165500077
3800,326.78953999580045
3801,297.17460499080136
3802,294.5682524994
3803,293.94814000259925
3804,299.23302667339885
3805,299.19934333989886
3806,304.2799466683995
3807,299.09465500419924
3808,300.33975833969924
3809,296.8248516688997
3810,305.7488450037993
3811,306.1049866704995
3812,298.66164666949953
3813,300.5834783389992
3814,367.59219667169987
3815,462.71890665689807
3816,297.03154333599906
3817,290.70382749699945
3818,293.69821833079965
3819,295.2121133334994
3820,315.8921991628993
3821,298.13767083079944
3822,310.70794999669937
3823,462.93855999770034
3824,370.6200883321011
3825,309.8843416625996
3826,299.7537499951
3827,319.28110165940086
3828,318.0848583261016
3829,334.31818332680143
3830,326.91280165980146
3831,335.7035283283009
3832,368.7512833258999
3833,351.8896499941999
3834,382.33820000369934
3835,342.1265933274004
3836,371.7938083256998
3837,352.7730566602
3838,334.478573327801
3839,350.621396663
3840,349.0701533312996
3841,303.6881049926001
3842,304.5833366609001
3843,336.38762666420047
3844,310.4416366641997
3845,381.1370516732011
3846,329.7479983334005
3847,311.4629716650997
3848,308.6808083311997
3849,327.59264166430046
3850,356.8455516675
3851,326.94114333620087
3852,308.7382866669999
3853,315.34055833469995
3854,314.4691116687999
3855,320.79124000409985
3856,374.4109566782009
3857,321.90988833949956
3858,292.1012483405991
3859,285.3670816569985
3860,311.1473750001994
3861,310.17983833599976
3862,315.5187500011999
3863,322.5539983312008
3864,350.5832133338987
3865,348.43026499979885
3866,349.2320983324986
3867,346.32114999879866
3868,345.84447833319905
3869,305.83528833530005
3870,310.73731000149974
3871,348.1823683327993
3872,371.35449333469865
3873,320.1417833389995
3874,332.26102833439904
3875,353.38822000139965
3876,350.5532066676991
3877,350.49624833439907
3878,351.28512333489874
3879,370.90817666819845
3880,342.7012283361004
3881,348.43026499979885
3882,475.2293099972986
3883,446.5524933347999
3884,332.64273999920096
3885,353.2790333313989
3886,353.521911664999
3887,350.23812166439905
3888,352.02107166399907
3889,369.68104665960004
3890,318.8820000149987
3891,306.76834667769964
3892,424.7564166810968
3893,465.0335733526983
3894,434.5279500141966
3895,311.2555383482996
3896,234.30614499080266
3897,258.6582899910014
3898,288.3600266774002
3899,245.22669832860186
3900,250.64460832660097
3901,234.62148333559983
3902,257.06437167289926
3903,239.32986831650115
3904,284.24018166029947
3905,282.1135466732989
3906,262.7317733383994
3907,288.5923316615003
3908,272.83961333489964
3909,285.9461583303997
3910,286.4675766635998
3911,341.2191266722991
3912,489.36640666739993
3913,272.8192783338993
3914,269.9733599917018
3915,265.782146650702
3916,401.82164834570045
3917,326.1960416722993
3918,261.8267249848028
3919,264.8735566495025
3920,289.40462500240153
3921,274.0060849959992
3922,266.5803133221001
3923,270.5205583230019
3924,259.94117165690244
3925,265.3037683198027
3926,447.3628599940029
3927,274.3582566682996
3928,263.6892066634003
3929,251.03395165349895
3930,236.95672833709935
3931,242.14388072576824
3932,306.49283681113246
3933,298.4873716550003
3934,295.87115499719926
3935,316.5908366654004
3936,348.9513416669999
3937,361.05510333719883
3938,366.76668833729815
3939,366.36828833789843
3940,361.8987166662987
3941,359.1544949998996
3942,359.48144500510017
3943,376.59311666489833
3944,360.42187333279867
3945,360.2022833333984
3946,359.32035500539854
3947,353.2522033379986
3948,359.18740333690135
3949,307.62026500349936
3950,298.0506766684992
3951,298.5581733293003
3952,298.2004883235007
3953,316.1386966627008
3954,323.12398499490007
3955,286.6593700031996
3956,396.4965350041013
3957,481.50660834000365
3958,383.5934933211999
3959,427.74816001400103
3960,425.2578900088978
3961,450.9554033515946
3962,434.9017983458959
3963,436.2077600167961
3964,437.8410950165959
3965,417.37942334279825
3966,438.25268167899685
3967,412.8885766765994
3968,470.22338166980114
3969,444.4144316809989
3970,421.05679667799944
3971,430.08516334809957
3972,413.7162400113981
3973,402.710913345597
3974,421.08682834449945
3975,487.2032983287998
3976,484.38633666419986
3977,420.29768834439943
3978,433.6200783488959
3979,440.1255733495962
3980,366.9254733395001
3981,268.53013499950055
3982,466.97381000160055
3983,494.5294650110996
3984,453.9046033252978
3985,475.85524498159646
3986,442.5558583491955
3987,480.8724983369978
3988,417.72359999429904
3989,406.3923749922003
3990,434.6089399979994
3991,450.8057150017997
3992,455.25609833849995
3993,399.5097466754999
3994,432.30661665870207
3995,480.03175833360154
3996,408.42022001169977
3997,443.69903166959926
3998,450.0833716674999
3999,446.5711200016005
4000,470.8912599949009
4001,464.9039216605991
4002,298.3405283387987
4003,232.42419498860093
4004,235.98886332919992
